impc_parameter_orig_id,parameter_name,parameter_id,param_grouping,procedure_group_id
23924,Adrenal gland,IMPC_HIS_317_001,,31
23925,Mammary gland,IMPC_HIS_318_001,,31
23926,Lymph node,IMPC_HIS_319_001,,31
23927,Skin,IMPC_HIS_320_001,,31
23928,Skeletal muscle,IMPC_HIS_321_001,,31
23929,Urinary bladder,IMPC_HIS_322_001,,31
23930,Testes,IMPC_HIS_323_001,,31
23931,Epididymis,IMPC_HIS_324_001,,31
23932,Prostate,IMPC_HIS_325_001,,31
23933,Seminal vesicle,IMPC_HIS_326_001,,31
23934,Ovary,IMPC_HIS_327_001,,31
23935,Uterus,IMPC_HIS_328_001,,31
23936,Salivary gland,IMPC_HIS_329_001,,31
23937,Sternum,IMPC_HIS_330_001,,31
23938,Femur,IMPC_HIS_331_001,,31
23939,Bone marrow,IMPC_HIS_332_001,,31
23940,Brown adipose tissue,IMPC_HIS_333_001,,31
23941,Tibia,IMPC_HIS_334_001,,31
23942,Knee joint,IMPC_HIS_335_001,,31
23943,Trigeminal V nerve,IMPC_HIS_336_001,,31
23944,Nasal cavity,IMPC_HIS_337_001,,31
23945,Ear,IMPC_HIS_338_001,,31
23946,Tooth,IMPC_HIS_339_001,,31
23947,Tongue,IMPC_HIS_340_001,,31
23948,Sciatic nerve,IMPC_HIS_341_001,,31
23949,Bone - MPATH diagnostic term,IMPC_HIS_342_001,,31
23950,Bone - Free text diagnostic term,IMPC_HIS_343_001,,31
23951,Bone - MPATH process term,IMPC_HIS_344_001,,31
23952,Bone - Severity score,IMPC_HIS_345_001,,31
23953,Bone - Descriptor PATO,IMPC_HIS_346_001,,31
23954,Bone - Description,IMPC_HIS_347_001,,31
23955,Bone - Significance score,IMPC_HIS_348_001,,31
23956,Bone,IMPC_HIS_349_001,,31
42916,Alive,IMPC_GEM_001_001,,20
42917,Scored,IMPC_GEM_002_001,,20
42918,Cardiovascular System,IMPC_GEM_003_001,,20
42919,Cardiovascular Development,IMPC_GEM_004_001,,20
42920,Vascular Development,IMPC_GEM_005_001,,20
42921,Outflow tract development,IMPC_GEM_006_001,,20
42922,Pericardium Morphology,IMPC_GEM_007_001,,20
42923,Absent heartbeat,IMPC_GEM_008_001,,20
42924,Craniofacial,IMPC_GEM_009_001,,20
42925,Craniofacial Development,IMPC_GEM_010_001,,20
42926,Embryogenesis Phenotype,IMPC_GEM_011_001,,20
42927,Extraembryonic tissue morphology,IMPC_GEM_012_001,,20
42928,Allantois Morphology,IMPC_GEM_013_001,,20
42929,Vitelline vasculature morphology,IMPC_GEM_014_001,,20
42930,Vitelline vein morphology,IMPC_GEM_015_001,,20
42931,Pale yolk sac,IMPC_GEM_016_001,,20
42932,Visceral yolk sac morphology,IMPC_GEM_017_001,,20
42933,Chorioallantoic fusion,IMPC_GEM_018_001,,20
42934,Embryo Size,IMPC_GEM_019_001,,20
42935,Hearing/Vestibular/Ear Phenotype,IMPC_GEM_020_001,,20
42936,Ear Morphology,IMPC_GEM_021_001,,20
42937,Ear Development,IMPC_GEM_022_001,,20
42938,Integument,IMPC_GEM_023_001,,20
42939,Skin Appearance,IMPC_GEM_024_001,,20
42940,Pallor,IMPC_GEM_025_001,,20
42941,Blebs,IMPC_GEM_026_001,,20
42942,Limb Bud Morphology,IMPC_GEM_027_001,,20
42943,Limb Plate Morphology,IMPC_GEM_028_001,,20
42944,Tail Morphology,IMPC_GEM_029_001,,20
42945,Liver/Biliary,IMPC_GEM_030_001,,20
42946,Liver Morphology,IMPC_GEM_031_001,,20
42947,Liver Size,IMPC_GEM_032_001,,20
42948,Pale Liver,IMPC_GEM_033_001,,20
42949,Gastroschisis (herniated abdominal wall),IMPC_GEM_034_001,,20
42950,Nervous System,IMPC_GEM_035_001,,20
42951,Neural Tube Closure,IMPC_GEM_036_001,,20
42952,Forebrain development,IMPC_GEM_037_001,,20
42953,Midbrain development,IMPC_GEM_038_001,,20
42954,Hindbrain development,IMPC_GEM_039_001,,20
42955,Vision/Eye,IMPC_GEM_040_001,,20
42956,Eye Morphology,IMPC_GEM_041_001,,20
42957,Eye Size,IMPC_GEM_042_001,,20
42958,Microphthalmia,IMPC_GEM_043_001,,20
42959,Anophthalmia,IMPC_GEM_044_001,,20
42960,Failure heart looping,IMPC_GEM_045_001,,20
42961,Gastrulation,IMPC_GEM_046_001,,20
42962,Head shape,IMPC_GEM_047_001,,20
42963,Comment on image,IMPC_GEM_048_001,,20
42964,Images,IMPC_GEM_049_001,,20
42965,Experimenter ID,IMPC_GEM_050_001,,20
42966,Equipment ID,IMPC_GEM_051_001,,20
42967,Equipment Manufacturer,IMPC_GEM_052_001,,20
42968,Equipment Model,IMPC_GEM_053_001,,20
42969,Fixative,IMPC_GEM_054_001,,20
42970,Time of Dissection,IMPC_GEM_055_001,,20
42971,Somite Stage,IMPC_GEM_056_001,,20
42972,Time of dark cycle start,IMPC_GEM_057_001,,20
42973,Time of dark cycle end,IMPC_GEM_058_001,,20
42974,Date equipment last calibrated,IMPC_GEM_059_001,,20
36068,Outcome,IMPC_EVL_001_001,,50
36069,Total embryos,IMPC_EVL_002_001,,50
36070,% embryos WT,IMPC_EVL_003_001,,50
36071,Time of dark cycle start,IMPC_EVL_004_001,,50
36072,Decision,IMPC_EVL_005_001,,50
36073,Comment on Decision (in English),IMPC_EVL_006_001,,50
36074,Total embryos WT,IMPC_EVL_007_001,,50
36075,Total embryos heterozygous,IMPC_EVL_008_001,,50
36076,Total embryos homozygous,IMPC_EVL_009_001,,50
36077,Total dead embryos,IMPC_EVL_010_001,,50
36078,Total dead WT,IMPC_EVL_011_001,,50
36079,Total dead heterozygous,IMPC_EVL_012_001,,50
36080,Total dead homozygous,IMPC_EVL_013_001,,50
36081,Total gross defect at dissection (alive or dead) embryos,IMPC_EVL_014_001,,50
36082,Total gross defect at dissection (alive or dead) WT,IMPC_EVL_015_001,,50
36083,Total gross defect at dissection (alive or dead) heterozygous,IMPC_EVL_016_001,,50
36084,Total gross defect at dissection (alive or dead) homozygous,IMPC_EVL_017_001,,50
36085,Number of reabsorptions,IMPC_EVL_018_001,,50
36086,% embryos heterozygous,IMPC_EVL_019_001,,50
36087,% embryos homozygous,IMPC_EVL_020_001,,50
36088,Average Litter Size,IMPC_EVL_021_001,,50
36089,Time of dark cycle end,IMPC_EVL_022_001,,50
36090,Embryo medium,IMPC_EVL_023_001,,50
36091,Total live embryos,IMPC_EVL_024_001,,50
36092,Total live heterozygous,IMPC_EVL_025_001,,50
36093,Total live WT,IMPC_EVL_026_001,,50
36094,Total live homozygous,IMPC_EVL_027_001,,50
85868,Eye,IMPC_EYE_001_001,,15
85869,Bulging eye,IMPC_EYE_002_001,,15
85870,Eye Hemorrhage or Blood Presence,IMPC_EYE_003_001,Eye Morphology,15
85871,Eyelid morphology,IMPC_EYE_004_001,,15
85872,Eyelid closure,IMPC_EYE_005_001,,15
85873,Narrow eye opening,IMPC_EYE_006_001,,15
85874,Cornea,IMPC_EYE_007_001,Eye Morphology,15
85875,Corneal opacity,IMPC_EYE_008_001,,15
85876,Corneal vascularization,IMPC_EYE_009_001,,15
85877,Iris/Pupil,IMPC_EYE_010_001,,15
85878,Pupil Position,IMPC_EYE_011_001,,15
85879,Pupil Shape,IMPC_EYE_012_001,,15
85880,Pupil Dilation,IMPC_EYE_013_001,,15
85881,Pupil Light Response,IMPC_EYE_014_001,,15
85882,Iris Pigmentation,IMPC_EYE_015_001,,15
85883,Lens,IMPC_EYE_016_001,Eye Morphology,15
85884,Lens Opacity,IMPC_EYE_017_001,Eye Morphology,15
85885,Fusion between cornea and lens,IMPC_EYE_018_001,Eye Morphology,15
85886,Synechia,IMPC_EYE_019_001,,15
85887,Optic Disc,IMPC_EYE_023_001,,15
85888,Retinal Blood Vessels,IMPC_EYE_024_001,Eye Morphology,15
85889,Retinal Blood Vessels Structure,IMPC_EYE_025_001,,15
85890,Retinal Blood Vessels Pattern,IMPC_EYE_026_001,Eye Morphology,15
85891,Persistence of hyaloid vascular system,IMPC_EYE_027_001,,15
85892,Slit Lamp observation,IMPC_EYE_028_001,,15
85893,Ophthalmoscope Observation,IMPC_EYE_029_001,,15
85894,Slit Lamp Equipment ID,IMPC_EYE_030_001,,15
85895,Slit Lamp Equipment Manufacturer,IMPC_EYE_031_001,,15
85896,Slit Lamp Equipment Model,IMPC_EYE_032_001,,15
85897,Ophthalmoscope Equipment ID,IMPC_EYE_033_001,,15
85898,Ophthalmoscope Equipment Manufacturer,IMPC_EYE_034_001,,15
85899,Ophthalmoscope Equipment Model,IMPC_EYE_035_001,,15
85900,Experimenter ID,IMPC_EYE_036_001,,15
85901,Optical Coherence Tomography Equipment ID,IMPC_EYE_037_001,,15
85902,Optical Coherence Tomography Equipment Manufacturer,IMPC_EYE_038_001,,15
85903,Optical Coherence Tomography Equipment Model,IMPC_EYE_039_001,,15
85904,Scheimpflug Equipment ID,IMPC_EYE_040_001,,15
85905,Scheimpflug Equipment Manufacturer,IMPC_EYE_041_001,,15
85906,Scheimpflug Equipment Model,IMPC_EYE_042_001,,15
85907,Dilation Method,IMPC_EYE_043_001,,15
85908,Topical Anesthetic,IMPC_EYE_044_001,,15
85909,General Anesthetic,IMPC_EYE_045_001,,15
85910,Date Slit Lamp equipment last calibrated,IMPC_EYE_046_001,,15
85911,Date Ophthalmoscope equipment last calibrated,IMPC_EYE_047_001,,15
85912,Date Scheimpflug equipment last calibrated,IMPC_EYE_048_001,,15
85913,Date OCT equipment last calibrated,IMPC_EYE_049_001,,15
85914,Images Ophthalmoscopy,IMPC_EYE_050_001,,15
85915,Images Slit Lamp,IMPC_EYE_051_001,,15
85916,Sheimpflug Lens description,IMPC_EYE_052_001,,15
85917,Scheimpflug description,IMPC_EYE_053_001,,15
85918,Min left eye lens density,IMPC_EYE_054_001,,15
85919,Max left eye lens density,IMPC_EYE_055_001,,15
85920,Mean left eye lens density,IMPC_EYE_056_001,,15
85921,Min right eye lens density,IMPC_EYE_057_001,Eye Morphology,15
85922,Max right eye lens density,IMPC_EYE_058_001,,15
85923,Mean right eye lens density,IMPC_EYE_059_001,,15
85924,Right corneal thickness,IMPC_EYE_060_001,,15
85925,Right anterior chamber depth,IMPC_EYE_061_001,,15
85926,Right total retinal thickness,IMPC_EYE_062_001,Eye Morphology,15
85927,Right inner nuclear layer,IMPC_EYE_063_001,Eye Morphology,15
85928,Right outer nuclear layer,IMPC_EYE_064_001,Eye Morphology,15
85929,Right posterior chamber depth,IMPC_EYE_065_001,,15
85930,Left corneal thickness,IMPC_EYE_066_001,,15
85931,Left anterior chamber depth,IMPC_EYE_067_001,,15
85932,Left total retinal thickness,IMPC_EYE_068_001,Eye Morphology,15
85933,Left inner nuclear layer,IMPC_EYE_069_001,Eye Morphology,15
85934,Left outer nuclear layer,IMPC_EYE_070_001,Eye Morphology,15
85935,Left posterior chamber depth,IMPC_EYE_071_001,,15
85936,B-scan of right retina,IMPC_EYE_072_001,,15
85937,B-scan of left retina,IMPC_EYE_073_001,,15
85938,VIP of right fundus,IMPC_EYE_074_001,,15
85939,VIP of left fundus,IMPC_EYE_075_001,,15
85940,B-scan of right cornea and lens,IMPC_EYE_076_001,,15
85941,B-scan of left cornea and lens,IMPC_EYE_077_001,,15
85942,VIP of right eye,IMPC_EYE_078_001,,15
85943,VIP of left eye,IMPC_EYE_079_001,,15
85944,Corneal Sclerization,IMPC_EYE_080_001,,15
85945,Corneal deposits,IMPC_EYE_081_001,,15
85946,Iris transilumination,IMPC_EYE_082_001,,15
85947,Vitreous,IMPC_EYE_083_001,,15
85948,Corneal mineralization,IMPC_EYE_084_001,,15
85949,Corneal ulcer,IMPC_EYE_085_001,,15
85950,Lacrimation,IMPC_EYE_086_001,,15
85951,Right vitreous humor thickness,IMPC_EYE_087_001,,15
85952,Left vitreous humour thickness,IMPC_EYE_088_001,,15
85953,Ophthalmoscope Lens Model,IMPC_EYE_089_001,,15
85954,Right eye diameter,IMPC_EYE_090_001,,15
85955,Left eye diameter,IMPC_EYE_091_001,,15
85956,Retina (combined),IMPC_EYE_092_002,Eye Morphology,15
27185,Body weight,IMPC_BWT_001_001,,5
27186,General comments about the mouse,IMPC_BWT_002_001,,5
27187,Equipment ID,IMPC_BWT_003_001,,5
27188,Equipment manufacturer,IMPC_BWT_004_001,,5
27189,Experimenter ID,IMPC_BWT_005_001,,5
27190,Date equipment last calibrated,IMPC_BWT_006_001,,5
27191,Equipment model,IMPC_BWT_007_001,,5
27192,Body weight curve,IMPC_BWT_008_001,,5
16384,Distance travelled,IMPC_OFD_005_001,,44
16385,Number of Rears,IMPC_OFD_006_001,,44
16386,Whole arena resting time,IMPC_OFD_007_001,,44
16387,Whole arena permanence,IMPC_OFD_008_001,,44
16388,Whole arena average speed,IMPC_OFD_009_001,,44
16389,Periphery distance travelled,IMPC_OFD_010_001,,44
16390,Periphery resting time,IMPC_OFD_011_001,,44
16391,Periphery permanence time,IMPC_OFD_012_001,,44
16392,Periphery average speed,IMPC_OFD_013_001,,44
16393,Center distance travelled,IMPC_OFD_014_001,,44
16394,Center resting time,IMPC_OFD_015_001,,44
16395,Center permanence time,IMPC_OFD_016_001,,44
16396,Center average speed,IMPC_OFD_017_001,,44
16397,Latency to center entry,IMPC_OFD_018_001,,44
16398,Number of center entries,IMPC_OFD_019_001,,44
16399,Distance travelled - total,IMPC_OFD_020_001,,44
16400,Number of rears - total,IMPC_OFD_021_001,,44
16401,Percentage center time,IMPC_OFD_022_001,,44
16402,Equipment ID,IMPC_OFD_023_001,,44
16403,Equipment manufacturer,IMPC_OFD_024_001,,44
16404,Equipment model,IMPC_OFD_025_001,,44
16405,Central zone surface area,IMPC_OFD_026_001,,44
16406,Light intensity in the centre of the arena,IMPC_OFD_027_001,,44
16407,Number of animals per cage,IMPC_OFD_028_001,,44
16408,Color of arena,IMPC_OFD_029_001,,44
16409,Height of the wall,IMPC_OFD_030_001,,44
16410,Distance from light source: if direct illumination,IMPC_OFD_031_001,,44
16411,Periphery zone,IMPC_OFD_032_001,,44
16412,Type of analysis,IMPC_OFD_033_001,,44
16413,Arena Size,IMPC_OFD_034_001,,44
16414,Experimenter ID,IMPC_OFD_035_001,,44
16415,Disinfectant,IMPC_OFD_036_001,,44
16416,Start Time,IMPC_OFD_037_001,,44
16417,Arena ID,IMPC_OFD_038_001,,44
16418,Software Version,IMPC_OFD_039_001,,44
16419,Arena Material,IMPC_OFD_040_001,,44
16420,Date equipment last calibrated,IMPC_OFD_041_001,,44
16421,Whole arena resting time series,IMPC_OFD_001_001,,44
16422,Whole arena average speed series,IMPC_OFD_002_001,,44
16423,Periphery distance travelled series,IMPC_OFD_003_001,,44
16424,Periphery resting time series,IMPC_OFD_004_001,,44
16425,Periphery permanence time series,IMPC_OFD_042_001,,44
16426,Periphery average speed series,IMPC_OFD_043_001,,44
16427,Center distance travelled series,IMPC_OFD_044_001,,44
16428,Center resting time series,IMPC_OFD_045_001,,44
16429,Center permanence time series,IMPC_OFD_046_001,,44
16430,Center average speed series,IMPC_OFD_047_001,,44
16431,Number of center entries series,IMPC_OFD_048_001,,44
16432,Light beam barrier height (Z axis),IMPC_OFD_049_001,,44
74092,Percentage center movement time,IMPC_OFD_050_001,,44
90893,Resting definition threshold,IMPC_OFD_051_001,,44
90894,Rearing definition threshold,IMPC_OFD_052_001,,44
43231,Alive,IMPC_GEO_001_001,,21
43232,Scored,IMPC_GEO_002_001,,21
43233,Cardiovascular System,IMPC_GEO_003_001,,21
43234,Cardiovascular Development,IMPC_GEO_004_001,,21
43235,Heart Development,IMPC_GEO_005_001,,21
43236,Outflow tract development,IMPC_GEO_006_001,,21
43237,Absent heartbeat,IMPC_GEO_007_001,,21
43238,Heart Morphology,IMPC_GEO_008_001,,21
43239,Hemorrhage,IMPC_GEO_009_001,,21
43240,Skin Hemorrhage,IMPC_GEO_010_001,,21
43241,Blood Vessel Morphology,IMPC_GEO_011_001,,21
43242,Developmental Vascular Remodelling,IMPC_GEO_012_001,,21
43243,Craniofacial,IMPC_GEO_013_001,,21
43244,Craniofacial Development,IMPC_GEO_014_001,,21
43245,Head shape,IMPC_GEO_015_001,,21
43246,Head size,IMPC_GEO_016_001,,21
43247,Facial Cleft,IMPC_GEO_017_001,,21
43248,Cleft Palate,IMPC_GEO_018_001,,21
43249,Embryo Size,IMPC_GEO_019_001,,21
43250,Body wall morphology,IMPC_GEO_020_001,,21
43251,Hearing/Vestibular/Ear,IMPC_GEO_021_001,,21
43252,Ear Morphology,IMPC_GEO_022_001,,21
43253,Ear Development,IMPC_GEO_023_001,,21
43254,Homeostasis/metabolism,IMPC_GEO_024_001,,21
43255,Hydrops fetalis (fetal adema),IMPC_GEO_025_001,,21
43256,Gastroschisis (herniated abdominal wall),IMPC_GEO_026_001,,21
43257,Integument,IMPC_GEO_027_001,,21
43258,Vibrissa Morphology,IMPC_GEO_028_001,,21
43259,Skin Appearance,IMPC_GEO_029_001,,21
43260,Skin Coloration,IMPC_GEO_030_001,,21
43261,Limb Bud Morphology,IMPC_GEO_031_001,,21
43262,Limb Plate Morphology,IMPC_GEO_032_001,,21
43263,Tail Morphology,IMPC_GEO_033_001,,21
43264,Polydactyly,IMPC_GEO_034_001,,21
43265,Liver/Biliary,IMPC_GEO_035_001,,21
43266,Liver Morphology,IMPC_GEO_036_001,,21
43267,Liver Size,IMPC_GEO_037_001,,21
43268,Pale Liver,IMPC_GEO_038_001,,21
43269,Nervous System,IMPC_GEO_039_001,,21
43270,Brain Development,IMPC_GEO_040_001,,21
43271,Exencephaly,IMPC_GEO_041_001,,21
43272,Holoprosencephaly,IMPC_GEO_042_001,,21
43273,spina bifida,IMPC_GEO_043_001,,21
43274,Vision/Eye,IMPC_GEO_044_001,,21
43275,Eye Morphology,IMPC_GEO_045_001,,21
43276,Eye Size,IMPC_GEO_046_001,,21
43277,Microphthalmia,IMPC_GEO_047_001,,21
43278,Anophthalmia,IMPC_GEO_048_001,,21
43279,Comment on image,IMPC_GEO_049_001,,21
43280,Images,IMPC_GEO_050_001,,21
43281,Experimenter ID,IMPC_GEO_051_001,,21
43282,Equipment ID,IMPC_GEO_052_001,,21
43283,Equipment Manufacturer,IMPC_GEO_053_001,,21
43284,Equipment Model,IMPC_GEO_054_001,,21
43285,Fixative,IMPC_GEO_055_001,,21
43286,Time of Dissection,IMPC_GEO_056_001,,21
43287,Somite Stage,IMPC_GEO_057_001,,21
43288,Time of dark cycle start,IMPC_GEO_058_001,,21
43289,Time of dark cycle end,IMPC_GEO_059_001,,21
43290,Date equipment last calibrated,IMPC_GEO_060_001,,21
36285,Outcome,IMPC_EVM_001_001,,47
36286,Decision,IMPC_EVM_002_001,,47
36287,Comment on Decision (in English),IMPC_EVM_003_001,,47
36288,Total embryos WT,IMPC_EVM_004_001,,47
36289,Total embryos heterozygous,IMPC_EVM_005_001,,47
36290,Total embryos homozygous,IMPC_EVM_006_001,,47
36291,Total dead embryos,IMPC_EVM_007_001,,47
36292,Total dead WT,IMPC_EVM_008_001,,47
36293,Total dead heterozygous,IMPC_EVM_009_001,,47
36294,Total dead homozygous,IMPC_EVM_010_001,,47
36295,Total gross defect at dissection (alive or dead) embryos,IMPC_EVM_011_001,,47
36296,Total gross defect at dissection (alive or dead) WT,IMPC_EVM_012_001,,47
36297,Total gross defect at dissection (alive or dead) heterozygous,IMPC_EVM_013_001,,47
36298,Total gross defect at dissection (alive or dead) homozygous,IMPC_EVM_014_001,,47
36299,Number of reabsorptions,IMPC_EVM_015_001,,47
36300,% embryos WT,IMPC_EVM_016_001,,47
36301,% embryos heterozygous,IMPC_EVM_017_001,,47
36302,% embryos homozygous,IMPC_EVM_018_001,,47
36303,Average Litter Size,IMPC_EVM_019_001,,47
36304,Time of dark cycle start,IMPC_EVM_020_001,,47
36305,Time of dark cycle end,IMPC_EVM_021_001,,47
36306,Embryo medium,IMPC_EVM_022_001,,47
36307,Total embryos,IMPC_EVM_023_001,,47
36308,Total live embryos,IMPC_EVM_024_001,,47
36309,Total live heterozygous,IMPC_EVM_025_001,,47
36310,Total live WT,IMPC_EVM_026_001,,47
36311,Total live homozygous,IMPC_EVM_027_001,,47
43546,Alive,IMPC_GEP_001_001,,22
43547,Scored,IMPC_GEP_002_001,,22
43548,Behavior/neurological,IMPC_GEP_003_001,,22
43549,No spontaneous movement,IMPC_GEP_004_001,,22
43550,Unresponsive to tactile stimuli,IMPC_GEP_005_001,,22
43551,Cardiovascular System,IMPC_GEP_006_001,,22
43552,Cardiovascular Development,IMPC_GEP_007_001,,22
43553,Heart Development,IMPC_GEP_008_001,,22
43554,Outflow tract development,IMPC_GEP_009_001,,22
43555,Heart Morphology,IMPC_GEP_010_001,,22
43556,Hemorrhage,IMPC_GEP_011_001,,22
43557,Skin Hemorrhage,IMPC_GEP_012_001,,22
43558,Blood Vessel Morphology,IMPC_GEP_013_001,,22
43559,Craniofacial,IMPC_GEP_014_001,,22
43560,Head shape,IMPC_GEP_015_001,,22
43561,Head size,IMPC_GEP_016_001,,22
43562,Facial Morphology,IMPC_GEP_017_001,,22
43563,Facial Cleft,IMPC_GEP_018_001,,22
43564,Cleft Palate,IMPC_GEP_019_001,,22
43565,Digestive/alimentary,IMPC_GEP_020_001,,22
43566,Digestive System Morphology,IMPC_GEP_021_001,,22
43567,Embryo Size,IMPC_GEP_022_001,,22
43568,Embryo weight,IMPC_GEP_023_001,,22
43569,Body wall morphology,IMPC_GEP_024_001,,22
43570,Hearing/Vestibular/Ear,IMPC_GEP_025_001,,22
43571,Outer ear morpholgy,IMPC_GEP_026_001,,22
43572,Ear Development,IMPC_GEP_027_001,,22
43573,Homeostasis/metabolism,IMPC_GEP_028_001,,22
43574,Cyanosis,IMPC_GEP_029_001,,22
43575,Edema,IMPC_GEP_030_001,,22
43576,Hydrops fetalis (fetal adema),IMPC_GEP_031_001,,22
43577,Integument,IMPC_GEP_032_001,,22
43578,Vibrissa Morphology,IMPC_GEP_033_001,,22
43579,Skin Appearance,IMPC_GEP_034_001,,22
43580,Pallor,IMPC_GEP_035_001,,22
43581,Skin Coloration,IMPC_GEP_036_001,,22
43582,Limb Morphology,IMPC_GEP_037_001,,22
43583,Tail Morphology,IMPC_GEP_038_001,,22
43584,Polydactyly,IMPC_GEP_039_001,,22
43585,Liver/Biliary,IMPC_GEP_040_001,,22
43586,Liver Morphology,IMPC_GEP_041_001,,22
43587,Liver Size,IMPC_GEP_042_001,,22
43588,Muscle,IMPC_GEP_043_001,,22
43589,Diaphragm Morphology,IMPC_GEP_044_001,,22
43590,Nervous System,IMPC_GEP_045_001,,22
43591,Brain Development,IMPC_GEP_046_001,,22
43592,Exencephaly,IMPC_GEP_047_001,,22
43593,Holoprosencephaly,IMPC_GEP_048_001,,22
43594,spina bifida,IMPC_GEP_049_001,,22
43595,Renal/Urinary,IMPC_GEP_050_001,,22
43596,Kidney,IMPC_GEP_051_001,,22
43597,Respiratory System,IMPC_GEP_052_001,,22
43598,Lung Morphology,IMPC_GEP_053_001,,22
43599,Lung Development,IMPC_GEP_054_001,,22
43600,Respiratory Failure,IMPC_GEP_055_001,,22
43601,Vision/Eye,IMPC_GEP_056_001,,22
43602,Eye Morphology,IMPC_GEP_057_001,,22
43603,Eye Size,IMPC_GEP_058_001,,22
43604,Microphthalmia,IMPC_GEP_059_001,,22
43605,Anophthalmia,IMPC_GEP_060_001,,22
43606,Failure of Eyelid Fusion,IMPC_GEP_061_001,,22
43607,Number of cervical vertebrae,IMPC_GEP_062_001,,22
43608,Comment on image,IMPC_GEP_063_001,,22
43609,Images,IMPC_GEP_064_001,,22
43610,Experimenter ID,IMPC_GEP_065_001,,22
43611,Equipment ID,IMPC_GEP_066_001,,22
43612,Equipment Manufacturer,IMPC_GEP_067_001,,22
43613,Equipment Model,IMPC_GEP_068_001,,22
43614,Fixative,IMPC_GEP_069_001,,22
43615,Time of Dissection,IMPC_GEP_070_001,,22
43616,Somite Stage,IMPC_GEP_071_001,,22
43617,Time of dark cycle start,IMPC_GEP_072_001,,22
43618,Time of dark cycle end,IMPC_GEP_073_001,,22
43619,Date equipment last calibrated,IMPC_GEP_074_001,,22
16825,Tail - presence,IMPC_CSD_001_001,,8
16826,Tail - length,IMPC_CSD_002_001,,8
16827,Tail - thickness,IMPC_CSD_003_001,,8
16828,Tail - morphology,IMPC_CSD_004_001,,8
